,img_link,name,price(in Rs.),Processor_Type,Ram(GB),OS,SSD(GB),HDD(GB),similarity
846,https://rukminim1.flixcart.com/image/312/312/l1mh7rk0/computer/u/r/m/an515-58-gaming-laptop-acer-original-imagd5zzqqpngwmz.jpeg?q=70,acer,85499,Intel Core i5,8,Windows,512,0,0.2481846130189073
848,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/k/a/vos-5620-laptop-dell-original-imaggh4kf8v4nv6x.jpeg?q=70,DELL,67990,AMD Ryzen 5,16,Windows,512,0,0.24833583907813359
849,https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/5/k/z/na-gaming-laptop-lenovo-original-imag5bg5egrw92gp.jpeg?q=70,Lenovo,152124,Intel Core i7,16,Windows,1000,0,0.24819004581481674
850,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/q/a/z/lg-gram-14z90q-g-aj56a2-thin-and-light-laptop-lg-gram-original-imagh89bshvjdpag.jpeg?q=70,LG,89990,Intel Core i5,8,Windows,512,0,0.2481846130189073
852,https://rukminim1.flixcart.com/image/312/312/kf4ajrk0/computer/q/8/5/dell-na-gaming-laptop-original-imafvn3yewuackzs.jpeg?q=70,DELL,206490,Intel Core i9,16,Windows,1000,0,0.24818907729853307
853,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/u/k/w/-original-imaggqgcggpau2zr.jpeg?q=70,Lenovo,28490,Other Intel Processor,4,Other,1000,0,0.2480319115634603
854,https://rukminim1.flixcart.com/image/312/312/k3xcdjk0pkrrdj/computer/d/4/4/dell-na-laptop-original-imafkcr9faptf52d.jpeg?q=70,DELL,45126,Intel Core i5,8,Windows,0,1000,0.9687342011125857
855,https://rukminim1.flixcart.com/image/312/312/kzogn0w0/computer/c/e/n/-original-imagbn2bakfzk3qx.jpeg?q=70,HP,239759,Intel Core i7,16,Windows,512,0,0.24833773002254858
856,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/2/o/q/-original-imagetjfvgfsm24g.jpeg?q=70,ASUS,144990,Intel Core i9,16,Windows,1000,0,0.24819004581481674
857,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/computer/r/q/1/f571lh-bq436t-gaming-laptop-asus-original-imag7bhetvcb3fky.jpeg?q=70,ASUS,65990,Intel Core i7,8,Windows,512,0,0.2481883962920991
858,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/c/4/-original-imagmxurypdzh2zb.jpeg?q=70,Infinix,29990,Intel Core i3,8,Windows,256,0,0.24833347134014375
859,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/0/o/z/vivobook-s-14-flip-2-in-1-gaming-laptop-asus-original-imagmbp5b8rfr2za.jpeg?q=70,ASUS,72990,AMD Ryzen 5,16,Windows,512,0,0.24833773002254858
860,https://rukminim1.flixcart.com/image/312/312/kqe3low0/computer/m/g/r/inspiron-7415-2-in-1-laptop-dell-original-imag4ewka4uhnx4w.jpeg?q=70,DELL,66490,AMD Ryzen 5,8,Windows,512,0,0.2481846130189073
861,https://rukminim1.flixcart.com/image/312/312/kn7sdjk0/computer/l/4/y/na-notebook-dell-original-imagfy6adtf9apuh.jpeg?q=70,DELL,43090,Intel Core i3,4,Windows,256,1000,0.9999305667823793
862,https://rukminim1.flixcart.com/image/312/312/l4pxk7k0/computer/5/n/x/inspiron-3515-laptop-dell-original-imagfk5zttagc8jg.jpeg?q=70,DELL,43490,AMD Ryzen 3,8,Windows,256,0,0.24833347134014375
863,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/t/c/7/13iap7-thin-and-light-laptop-lenovo-original-imagh4yp5ztbq39w.jpeg?q=70,Lenovo,181890,Intel Core i7,16,Windows,1000,0,0.24819004581481674
864,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/s/r/15iml05-thin-and-light-laptop-lenovo-original-imaghnzgqgrguusr.jpeg?q=70,Lenovo,33490,Intel Core i3,8,Windows,256,0,0.24833347134014375
865,https://rukminim1.flixcart.com/image/312/312/krf91u80/computer/v/n/z/aspire-5-thin-and-light-laptop-acer-original-imag57xyz4zxngmv.jpeg?q=70,acer,47130,Intel Core i5,8,Windows,0,1000,0.9687342011125857
866,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/m/t/e/hp-250-g8-notebook-hp-original-imaggy7xh7jnch35.jpeg?q=70,HP,39999,Intel Core i3,8,Other,512,0,0.2481827213823114
868,https://rukminim1.flixcart.com/image/312/312/kvba7bk0/computer/b/g/m/ga401ihr-hz070ts-gaming-laptop-asus-original-imag88s2xhgmuuzk.jpeg?q=70,ASUS,76990,AMD Ryzen 7,8,Windows,1000,0,0.24808988733550028
869,https://rukminim1.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70,DELL,99900,Intel Core i7,16,Windows,512,0,0.24833773002254858
870,https://rukminim1.flixcart.com/image/312/312/kfpq5jk0/computer/6/9/h/msi-na-gaming-laptop-original-imafw3yquyytnmx7.jpeg?q=70,MSI,160990,Intel Core i7,16,Windows,256,1000,0.9999990617332601
872,https://rukminim1.flixcart.com/image/312/312/l0cr4i80/computer/i/h/d/e210ma-thin-and-light-laptop-asus-original-imagc5nj6sekuuhx.jpeg?q=70,ASUS,24990,Other Intel Processor,4,Windows,256,1000,0.9999315051547784
873,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/i/m/15ihu6-gaming-laptop-lenovo-original-imagkwgwgbxysnr2.jpeg?q=70,Lenovo,68290,Intel Core i5,16,Windows,512,0,0.24833583907813359
874,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/s/x/v15-itl-gen-2-laptop-lenovo-original-imagmzh7qw3nudse.jpeg?q=70,Lenovo,36000,Intel Core i3,4,Other,0,1000,0.9686944889004325
876,https://rukminim1.flixcart.com/image/312/312/j5723680/computer/c/n/f/dell-inspiron-notebook-original-imaevxzffrrwacbw.jpeg?q=70,DELL,68990,Intel Core i5,8,Windows,0,1000,0.9687342011125857
877,https://rukminim1.flixcart.com/image/312/312/l3uhvgw0/computer/l/s/p/inspiron-7420-2-in-1-laptop-dell-original-imagevrdyqnznyfb.jpeg?q=70,DELL,105890,Intel Core i7,16,Windows,512,0,0.24833773002254858
878,https://rukminim1.flixcart.com/image/312/312/k391w280/computer/x/a/h/asus-na-original-imafmewrxvc7ygmb.jpeg?q=70,ASUS,54990,Intel Core i5,8,Windows,512,0,0.2481865046555032
879,https://rukminim1.flixcart.com/image/312/312/kkoc70w0/computer/n/v/b/probook-430-g8-notebook-pc-business-laptop-hp-original-imafzyry26deagdp.jpeg?q=70,HP,66666,Intel Core i5,8,Windows,512,0,0.2481846130189073
880,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/x/v/fa706ic-hx036w-gaming-laptop-asus-original-imagjfhuvwdnecef.jpeg?q=70,ASUS,72990,AMD Ryzen 7,8,Windows,512,0,0.2481865046555032
881,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/d/s/h/na-thin-and-light-laptop-lenovo-original-imag3dz5ut6ds7eg.jpeg?q=70,Lenovo,57990,AMD Ryzen 5,8,Windows,512,0,0.2481846130189073
882,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/i/m/gv601rm-m5039ws-2-in-1-gaming-laptop-asus-original-imaggvdunhtwfxkh.jpeg?q=70,ASUS,187990,AMD Ryzen 7,16,Windows,1000,0,0.24819004581481674
883,https://rukminim1.flixcart.com/image/312/312/l1fc0i80/computer/9/5/r/inspiron-3525-thin-and-light-laptop-dell-original-imagczzfezyd7tqs.jpeg?q=70,DELL,66490,Intel Core i5,8,Windows,512,0,0.2481846130189073
884,https://rukminim1.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70,MSI,54450,Intel Core i5,8,Windows,0,1000,0.9687342011125857
885,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/o/8/inspiron-3520-thin-and-light-laptop-dell-original-imagmhfbsvrfkpma.jpeg?q=70,DELL,63308,Intel Core i3,8,Windows,512,0,0.2481846130189073
886,https://rukminim1.flixcart.com/image/312/312/l0vbukw0/computer/8/e/j/-original-imagckcffymgykfd.jpeg?q=70,ASUS,107990,AMD Ryzen 7,16,Windows,1000,0,0.24819004581481674
887,https://rukminim1.flixcart.com/image/312/312/krxtrww0/computer/e/l/c/redmibook-15-e-learning-edition-thin-and-light-laptop-redmi-original-imag5m8jkjbaybeu.jpeg?q=70,RedmiBook,44990,Intel Core i3,8,Windows,512,0,0.2481846130189073
888,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/0/c/victus-gaming-15-laptop-hp-original-imaggrgv4kkmpedf.jpeg?q=70,HP,76999,AMD Ryzen 5,8,Windows,512,0,0.2481846130189073
889,https://rukminim1.flixcart.com/image/312/312/jy7kyvk0/computer/z/7/7/lenovo-na-laptop-original-imafghtqfzhbaszn.jpeg?q=70,Lenovo,64821,Intel Core i5,8,Windows,0,2000,0.9686960629796592
890,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/s/7/y/thinkpad-p43s-thin-and-light-laptop-lenovo-original-imagau8rwey9zabh.jpeg?q=70,Lenovo,244801,Intel Core i7,16,Windows,512,0,0.24833773002254858
892,https://rukminim1.flixcart.com/image/312/312/k8ro3gw0/computer/z/p/q/hp-na-original-imafqpnf5tthbuvh.jpeg?q=70,HP,163990,Intel Core i7,16,Windows,512,0,0.24833773002254858
893,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/9/l/-original-imaghzahumgmsmj5.jpeg?q=70,DELL,68990,Intel Core i5,16,Windows,512,0,0.24833583907813359
894,https://rukminim1.flixcart.com/image/312/312/kkimfm80/computer/q/g/o/na-2-in-1-laptop-lenovo-original-imafzua4zhhpyyz8.jpeg?q=70,lenovo,105990,Intel Core i7,16,Windows,512,0,0.24833773002254858
896,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/b/i/8/a314-35-thin-and-light-laptop-acer-original-imagg462zhhzd62a.jpeg?q=70,acer,35891,Other Intel Processor,4,Windows,256,0,0.24818224545004886
897,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/q/c/0/ga503rm-hq057ws-gaming-laptop-asus-original-imagghnawsf7mvec.jpeg?q=70,ASUS,161990,AMD Ryzen 9,16,Windows,1000,0,0.24819004581481674
898,https://rukminim1.flixcart.com/image/312/312/j66s3gw0/computer/y/g/n/dell-gaming-laptop-original-imaewphfgashevp5.jpeg?q=70,DELL,76990,Intel Core i5,8,Windows,0,1000,0.9687342011125857
900,https://rukminim1.flixcart.com/image/312/312/computer/t/2/s/lenovo-b50-70-notebook-original-imadxweeqmwvmnwy.jpeg?q=70,Lenovo,52490,Intel Core i5,8,Windows,0,1000,0.9687342011125857
901,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70,DELL,59490,Intel Core i5,8,Windows,512,0,0.2481846130189073
902,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/z/s/h/lg-gram-17z90q-g-aj56a2-lg-gram-17z90q-g-aj56a2-thin-and-light-original-imagh89bb46w757z.jpeg?q=70,LG,101299,Intel Core i5,8,Windows,512,0,0.2481846130189073
903,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70,HP,158000,Intel Core i7,16,Windows,1000,0,0.24819004581481674
904,https://rukminim1.flixcart.com/image/312/312/kb1470w0/computer/z/5/f/msi-na-gaming-laptop-original-imafsh7ahbgkmvtm.jpeg?q=70,MSI,66990,Intel Core i7,8,Windows,512,0,0.2481865046555032
905,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/c/y/inspiron-3511-thin-and-light-laptop-dell-original-imagjh6h55w6r98g.jpeg?q=70,DELL,55190,Intel Core i5,8,Windows,512,0,0.2481846130189073
906,https://rukminim1.flixcart.com/image/312/312/l572ufk0/computer/u/d/s/ga503rm-hq142ws-gaming-laptop-asus-original-imagfxjrtmpgfyhs.jpeg?q=70,ASUS,189990,AMD Ryzen 9,16,Windows,1000,0,0.24819004581481674
907,https://rukminim1.flixcart.com/image/312/312/kjvrdzk0/computer/e/p/v/vaio-original-imafzcs5y9dmghmq.jpeg?q=70,Vaio,62890,Intel Core i5,8,Windows,512,0,0.2481846130189073
908,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/o/o/k/extensa-notebook-acer-original-imagjykx7ghxmaw5.jpeg?q=70,acer,24800,Other Intel Processor,4,Windows,256,0,0.24818224545004886
909,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/w/j/ultimus-laptop-ultimus-original-imagkzbvv9fxgt8g.jpeg?q=70,Ultimus,23990,Other Intel Processor,4,Windows,256,0,0.24818224545004886
910,https://rukminim1.flixcart.com/image/312/312/klzhq4w0/computer/s/k/x/na-thin-and-light-laptop-msi-original-imagyzpcazfbmhjp.jpeg?q=70,MSI,80590,Intel Core i7,8,Windows,512,0,0.2481865046555032
911,https://rukminim1.flixcart.com/image/312/312/l111lzk0/computer/x/n/s/15-eh2024au-thin-and-light-laptop-hp-original-imagcztggrjh7zb2.jpeg?q=70,HP,63490,AMD Ryzen 5,16,Windows,512,0,0.24833583907813359
912,https://rukminim1.flixcart.com/image/312/312/kqgyhe80/computer/d/l/f/g15-5510-notebook-dell-original-imag4gy96ahhtmvz.jpeg?q=70,DELL,73990,Intel Core i5,16,Windows,512,0,0.24833583907813359
913,https://rukminim1.flixcart.com/image/312/312/ks4yz680/computer/q/5/z/x409fa-ek617t-thin-and-light-laptop-asus-original-imag5rwhrgjtgkyq.jpeg?q=70,ASUS,44990,Intel Core i5,8,Windows,512,0,0.2481865046555032
914,https://rukminim1.flixcart.com/image/312/312/jwkzwy80/computer/f/h/e/acer-na-laptop-original-imafh8bvbwyevtrs.jpeg?q=70,acer,59990,Intel Core i5,8,Windows,0,1000,0.9687342011125857
916,https://rukminim1.flixcart.com/image/312/312/kirr24w0/computer/f/q/k/dell-na-laptop-original-imafyhm5burt5ufe.jpeg?q=70,DELL,39690,Intel Core i3,8,Windows,256,0,0.24833347134014375
917,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/k/a/vos-5620-laptop-dell-original-imaggh4kf8v4nv6x.jpeg?q=70,DELL,65990,Intel Core i5,8,Windows,512,0,0.2481846130189073
918,https://rukminim1.flixcart.com/image/312/312/l26hdow0/computer/d/r/a/g15-5521-se-gaming-laptop-dell-original-imagdktezaswjvsk.jpeg?q=70,DELL,149990,Intel Core i7,16,Windows,1000,0,0.24819004581481674
920,https://rukminim1.flixcart.com/image/312/312/kvifekw0/computer/r/0/y/thinkpad-t14-business-laptop-lenovo-original-imag8eb8gpzve5eu.jpeg?q=70,Lenovo,138550,Intel Core i7,16,Windows,512,0,0.24833773002254858
921,https://rukminim1.flixcart.com/image/312/312/kz4gh3k0/computer/n/e/x/fx506lh-hn258ws-gaming-laptop-asus-original-imagb7hfzhmv6v9y.jpeg?q=70,ASUS,64990,Intel Core i5,8,Windows,512,0,0.2481865046555032
922,https://rukminim1.flixcart.com/image/312/312/kzogn0w0/computer/j/u/m/14a-ca0504tu-thin-and-light-laptop-hp-original-imagbmt6dsjhwwhz.jpeg?q=70,HP,27990,Other Intel Processor,4,Other,512,0,0.24808436467782735
924,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/6/z/d/thinkpad-p53-thin-and-light-laptop-lenovo-original-imagau8rhrypghza.jpeg?q=70,Lenovo,231400,Intel Core i7,16,Windows,1000,0,0.24819004581481674
925,https://rukminim1.flixcart.com/image/312/312/l51d30w0/computer/s/g/x/a515-57g-gaming-laptop-acer-original-imagft36qhxsm89g.jpeg?q=70,acer,65200,Intel Core i5,16,Windows,512,0,0.24833583907813359
926,https://rukminim1.flixcart.com/image/312/312/ke0a7ww0/computer/9/u/k/hp-250-g7-business-laptop-original-imafuskbuzwyx4mg.jpeg?q=70,HP,39643,Intel Core i3,4,Windows,0,1000,0.968695457532929
927,https://rukminim1.flixcart.com/image/312/312/kp78e4w0/computer/t/b/x/x415ea-ek302ts-thin-and-light-laptop-asus-original-imag3hhfzexvehff.jpeg?q=70,ASUS,34990,Intel Core i3,4,Windows,256,0,0.24818602865831474
928,https://rukminim1.flixcart.com/image/312/312/kplisnk0/computer/v/c/f/thinkpad-t14-thin-and-light-laptop-lenovo-original-imag3sydvdwtz7zu.jpeg?q=70,Lenovo,155411,Intel Core i5,16,Windows,512,512,0.8604072990526239
929,https://rukminim1.flixcart.com/image/312/312/kvvad8w0/computer/h/m/m/-original-imag8z6sn8ujzqaa.jpeg?q=70,ASUS,20990,Other Intel Processor,4,Windows,512,512,0.8603486934603157
930,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/c/p/c/14s-fy1005au-thin-and-light-laptop-hp-original-imagg4dgtu77mzye.jpeg?q=70,HP,43500,Intel Core i3,8,Windows,512,0,0.2481846130189073
931,https://rukminim1.flixcart.com/image/312/312/jzu60sw0/computer/z/v/d/lenovo-na-thin-and-light-laptop-original-imafjrbd3k9fhh9a.jpeg?q=70,Lenovo,56990,Intel Core i5,4,Windows,0,1000,0.968695457532929
932,https://rukminim1.flixcart.com/image/312/312/kylvr0w0/computer/x/k/c/inspiron-laptop-dell-original-imagat4jfka6hv5q.jpeg?q=70,DELL,35500,Other Intel Processor,4,Windows,256,0,0.24818224545004886
933,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/x/n/7/255-g8-r3-laptop-hp-original-imaggwpywbhnywt7.jpeg?q=70,HP,36600,AMD Ryzen 3,8,Windows,0,256,0.968634792977685
934,https://rukminim1.flixcart.com/image/312/312/k7531jk0/computer/e/a/h/hp-original-imafpfs893zu5mhb.jpeg?q=70,HP,40499,AMD Ryzen 3,8,Windows,512,0,0.2481846130189073
935,https://rukminim1.flixcart.com/image/312/312/kv6zvrk0/computer/5/n/1/14-ec0033au-thin-and-light-laptop-hp-original-imag85htpbzcnsj5.jpeg?q=70,HP,56900,AMD Ryzen 5,16,Windows,512,0,0.24833583907813359
936,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/q/j/a/legion-5-pro-gaming-laptop-lenovo-original-imagmy78qccgetne.jpeg?q=70,Lenovo,179999,AMD Ryzen 7,32,Windows,1000,0,0.24834169724131627
937,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/c/4/-original-imagmxurypdzh2zb.jpeg?q=70,Infinix,32990,Intel Core i3,8,Windows,512,0,0.2481846130189073
938,https://rukminim1.flixcart.com/image/312/312/j8j32q80/computer/p/u/g/acer-na-laptop-original-imaeygxsxvayw4dv.jpeg?q=70,acer,79258,Intel Core i5,8,Windows,0,1000,0.9687342011125857
940,https://rukminim1.flixcart.com/image/312/312/kpsnzww0/computer/h/r/l/dell-gaming-g5-5500-gaming-laptop-dell-original-imag3y4wycuk4tnn.jpeg?q=70,DELL,69890,Intel Core i5,8,Windows,512,0,0.2481846130189073
941,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/p/m/y/asus-original-imafvq2qyjm7humq.jpeg?q=70,ASUS,132790,Intel Core i5,8,Windows,512,0,0.2481865046555032
942,https://rukminim1.flixcart.com/image/312/312/koudfgw0/computer/e/s/a/fx516pm-hn157ts-gaming-laptop-asus-original-imag36uupjf9pwyr.jpeg?q=70,ASUS,88990,Intel Core i5,16,Windows,512,0,0.24833773002254858
944,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/f/x/f/asus-original-imafvq243ppg4hax.jpeg?q=70,ASUS,85990,Intel Core i5,8,Windows,512,0,0.2481865046555032
945,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/3/k/m/asus-original-imafvq36ufg5v9mx.jpeg?q=70,ASUS,93990,Intel Core i7,8,Windows,0,1000,0.9687361383310867
946,https://rukminim1.flixcart.com/image/312/312/kplisnk0/computer/s/o/b/thinkpad-x13-thin-and-light-laptop-lenovo-original-imag3sy9rz4ffhhg.jpeg?q=70,Lenovo,174527,Intel Core i7,16,Windows,512,0,0.24833773002254858
948,https://rukminim1.flixcart.com/image/312/312/k8ro3gw0/computer/z/p/q/hp-na-original-imafqpnf5tthbuvh.jpeg?q=70,HP,127000,Intel Core i5,8,Windows,512,0,0.2481846130189073
949,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/a/l/e/thinkpad-x1-carbon-thin-and-light-laptop-lenovo-original-imagau8thr96hukh.jpeg?q=70,Lenovo,174250,Intel Core i7,16,Windows,512,0,0.24833773002254858
950,https://rukminim1.flixcart.com/image/312/312/kcc9q4w0/computer/h/t/g/acer-na-gaming-laptop-original-imafthr8aa4rsjpn.jpeg?q=70,acer,57090,Intel Core i5,8,Windows,512,0,0.2481846130189073
951,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/m/u/z/-original-imagmxurgcshfkx7.jpeg?q=70,Infinix,32990,Intel Core i3,8,Windows,512,0,0.2481846130189073
952,https://rukminim1.flixcart.com/image/312/312/k7531jk0/computer/e/a/h/hp-original-imafpfs893zu5mhb.jpeg?q=70,HP,50490,AMD Ryzen 5,8,Windows,512,0,0.2481846130189073
953,https://rukminim1.flixcart.com/image/312/312/kar44280/computer/r/z/k/asus-na-thin-and-light-laptop-original-imafs92vgxyadhpr.jpeg?q=70,ASUS,67990,Intel Core i7,8,Windows,256,1000,0.9999699768168994
954,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/p/m/y/asus-original-imafvq2qyjm7humq.jpeg?q=70,ASUS,165990,Intel Core i7,16,Windows,1000,0,0.24819101433110038
955,https://rukminim1.flixcart.com/image/312/312/l5bd5zk0/computer/l/e/k/15-fb0040ax-gaming-laptop-hp-original-imaggyuezf9qtypd.jpeg?q=70,HP,82990,AMD Ryzen 7,16,Windows,512,0,0.24833583907813359
956,https://rukminim1.flixcart.com/image/312/312/k3xcdjk0pkrrdj/computer/d/t/b/acer-na-thin-and-light-laptop-original-imafn2vgzdtykznz.jpeg?q=70,acer,81998,Intel Core i5,8,Windows,256,0,0.24833347134014375
957,https://rukminim1.flixcart.com/image/312/312/l08gsy80/computer/r/j/h/g513rc-hn062w-gaming-laptop-asus-original-imagc2hkehpcytxe.jpeg?q=70,ASUS,187990,AMD Ryzen 9,16,Windows,1000,0,0.24819004581481674
958,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/g/n/i/m1603qa-mb712ws-notebook-asus-original-imagghmes5azfudv.jpeg?q=70,ASUS,68180,AMD Ryzen 7,16,Windows,512,0,0.24833773002254858
959,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/o/b/modern-14-b5m-notebook-msi-original-imaggmfqjsdatppv.jpeg?q=70,MSI,45990,AMD Ryzen 5,8,Windows,512,0,0.2481846130189073
960,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/t/o/u/fa506icb-hn075w-gaming-laptop-asus-original-imaggtmvgjhypzsb.jpeg?q=70,ASUS,88990,AMD Ryzen 7,16,Windows,512,0,0.24833773002254858
961,https://rukminim1.flixcart.com/image/312/312/kyvvtzk0/computer/x/i/v/-original-imagbygzjwthsan3.jpeg?q=70,HP,66890,Intel Core i5,8,Windows,512,0,0.2481846130189073
962,https://rukminim1.flixcart.com/image/312/312/ktyp8cw0/computer/h/a/s/na-thin-and-light-laptop-nokia-original-imag77fgvdj4fv8e.jpeg?q=70,Nokia,47990,Intel Core i5,8,Windows,512,0,0.2481846130189073
964,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/y/u/ultimus-s151-laptop-ultimus-original-imagkvzrbhtqstgf.jpeg?q=70,Ultimus,19990,Other Intel Processor,4,Windows,128,0,0.24832022036578422
965,https://rukminim1.flixcart.com/image/312/312/ksyz8280/computer/8/v/i/cb-11igl05-thin-and-light-laptop-lenovo-original-imag6fh8sqpuk3ts.jpeg?q=70,Lenovo,16990,Other Intel Processor,4,Other,128,0,0.24831265723660426
966,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/y/w/raider-ge67-hx-12ugs-gaming-laptop-msi-original-imagha2ct4ta3mws.jpeg?q=70,MSI,419990,Intel Core i9,32,Windows,2000,0,0.24818887218073213
968,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/b/e/s/14-ek0092tu-thin-and-light-laptop-hp-original-imaghubrzsyhm6wf.jpeg?q=70,HP,76990,Intel Core i5,16,Windows,512,0,0.24833583907813359
969,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/o/e/er1501au-laptop-hp-original-imagk3gktwtrz9kt.jpeg?q=70,HP,27990,AMD Ryzen 3,8,Windows,256,0,0.24833347134014375
970,https://rukminim1.flixcart.com/image/312/312/kmccosw0/computer/2/r/e/e15-amd-thin-and-light-laptop-vaio-original-imagf9eapgpdwujs.jpeg?q=70,Vaio,41990,AMD Ryzen 5,8,Windows,512,0,0.2481846130189073
972,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/w/p/3/15-ew0043tu-thin-and-light-laptop-hp-original-imaghrgttxtdcnfy.jpeg?q=70,HP,99999,Intel Core i5,16,Windows,512,0,0.24833583907813359
973,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/u/t/-original-imagg2ckbhxm5ksm.jpeg?q=70,MSI,73490,Intel Core i5,8,Windows,512,0,0.2481846130189073
974,https://rukminim1.flixcart.com/image/312/312/kf4ajrk0/computer/j/t/d/avita-original-imafvng2b4qahht9.jpeg?q=70,Avita,51990,Intel Core i7,16,Windows,1000,0,0.24819004581481674
975,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/r/j/m/vector-gp76-12ugso-gaming-laptop-msi-original-imaghbhzzy7gbtsa.jpeg?q=70,MSI,205000,Intel Core i7,16,Windows,1000,0,0.24819004581481674
976,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/b/d/y/-original-imagf39qmdjgesc9.jpeg?q=70,Infinix,46990,Intel Core i7,16,Windows,512,0,0.24833773002254858
977,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/g/2/j/inspiron-3511-thin-and-light-laptop-dell-original-imagkz7sd9hzu8yg.jpeg?q=70,DELL,67500,Intel Core i5,16,Windows,512,0,0.24833583907813359
978,https://rukminim1.flixcart.com/image/312/312/kr2e3680/computer/5/a/l/na-thin-and-light-laptop-asus-original-imag4yygqdqkpnpg.jpeg?q=70,ASUS,21990,Other Intel Processor,4,Other,512,0,0.24808625648758728
979,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70,ASUS,37990,Intel Core i3,8,Windows,0,1000,0.9687351697218363
980,https://rukminim1.flixcart.com/image/312/312/kr3tj0w0/computer/t/q/m/na-chromebook-hp-original-imag4yuphzuyfyc4.jpeg?q=70,HP,22670,Other,4,Other,0,1000,0.9686944889004325
981,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/x/f/vivobook-pro-laptop-asus-original-imaggur3mgfbjmnf.jpeg?q=70,ASUS,54990,AMD Ryzen 5,8,Windows,512,0,0.2481865046555032
982,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/o/3/o/inspiron-3511-thin-and-light-laptop-dell-original-imag7csrvdhnsbdf.jpeg?q=70,DELL,40990,Intel Core i3,8,Windows,256,1000,0.9999681001143707
983,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/q/c/o/e410ka-bv003w-laptop-asus-original-imagkqeghyh8hspz.jpeg?q=70,ASUS,24540,Other Intel Processor,4,Windows,256,0,0.24818602865831474
